date,Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne
2025-05-20,2.2664926,5.4495373,6.0909076,7.159278,0.5794797,12.480411,0.46683374,4.47717,22.732626,13.953577,10.180808,1.1971573,9.064188,0.3192962,3.582242
2025-05-21,2.2753303,5.4611893,6.1130333,7.169113,0.5797431,12.466717,0.4669883,4.466809,22.70068,13.934733,10.204467,1.2039872,9.044182,0.31977254,3.593268
2025-05-22,2.2854145,5.470617,6.1374097,7.1809554,0.5799831,12.450123,0.46707493,4.454617,22.658785,13.9293375,10.2163925,1.2104249,9.033794,0.32047173,3.6046128
2025-05-23,2.292862,5.4832635,6.1581974,7.19328,0.5799247,12.444669,0.46729785,4.4444513,22.617584,13.92289,10.227882,1.2171063,9.016716,0.32089564,3.6129892
2025-05-24,2.3017743,5.4977937,6.1822133,7.209145,0.5797279,12.426621,0.46778297,4.4318037,22.5681,13.919274,10.243052,1.224375,9.0020685,0.32159448,3.6246822
2025-05-25,2.311145,5.511939,6.2023425,7.224508,0.5800159,12.418271,0.46816403,4.4187784,22.525816,13.913946,10.253765,1.2306165,8.983017,0.32216385,3.6355145
2025-05-26,2.3227952,5.583257,6.2078524,7.271776,0.581287,12.3623495,0.46872395,4.4124875,22.386595,13.959015,10.241554,1.2347811,9.011752,0.322932,3.632854
2025-05-27,2.333444,5.6538363,6.2056823,7.315313,0.5817052,12.296573,0.46943295,4.4041743,22.260715,14.011444,10.238977,1.2380487,9.040169,0.3239613,3.6265306
2025-05-28,2.345018,5.7242546,6.2018743,7.360517,0.5822938,12.242257,0.4704278,4.3955574,22.141407,14.053491,10.235454,1.2410941,9.063148,0.32480767,3.6184154
2025-05-29,2.3559825,5.786415,6.1986,7.410033,0.5827652,12.184246,0.4707188,4.3871284,22.02389,14.093521,10.231511,1.2440577,9.0975275,0.32541075,3.6081858
2025-05-30,2.3673053,5.8559704,6.201106,7.4543896,0.5833836,12.131614,0.47105438,4.3774943,21.905127,14.130969,10.222678,1.2480954,9.126203,0.3260467,3.5985763
2025-05-31,2.3769853,5.9273405,6.199854,7.5042024,0.58436596,12.064189,0.4718365,4.367472,21.791883,14.17284,10.220729,1.2511485,9.145917,0.32687098,3.5943758
2025-06-01,2.3881686,6.000786,6.199502,7.547728,0.5848984,12.017329,0.47220755,4.358393,21.665712,14.215223,10.209456,1.2538184,9.169977,0.32772985,3.5890737
2025-06-02,2.3997242,6.074731,6.198833,7.5941763,0.5857488,11.954633,0.47290227,4.348843,21.531305,14.264208,10.204027,1.2563188,9.202279,0.32859942,3.5836782
2025-06-03,2.4007146,6.0672364,6.2512927,7.6533675,0.58580685,11.935714,0.473283,4.3469915,21.415152,14.282452,10.222641,1.2552088,9.233422,0.32902387,3.5477228
2025-06-04,2.39558,6.061451,6.2612424,7.640008,0.5848862,11.884783,0.4720924,4.340078,21.538717,14.164266,10.257829,1.2598724,9.278347,0.32890794,3.5319414
2025-06-05,2.392344,6.04773,6.2732644,7.6187215,0.584216,11.836094,0.47089168,4.335351,21.6758,14.043863,10.292092,1.2645962,9.319142,0.32862455,3.5172787
2025-06-06,2.3878417,6.036985,6.2861695,7.601509,0.58348894,11.777322,0.46977997,4.3282437,21.812302,13.929929,10.324357,1.2687453,9.3629675,0.32826763,3.5021014
2025-06-07,2.382581,6.0275025,6.2945495,7.5773993,0.5823431,11.732937,0.46892995,4.3194714,21.94154,13.82082,10.357995,1.2741315,9.402236,0.32806736,3.4894996
2025-06-08,2.3773277,6.0158167,6.3047247,7.5562606,0.5812678,11.683082,0.4678572,4.3134966,22.062815,13.710007,10.3931875,1.2796849,9.45093,0.32769293,3.4758456
2025-06-09,2.3735137,6.025968,6.3239164,7.544793,0.5808157,11.728393,0.46711496,4.3118963,22.037054,13.691892,10.4025345,1.285181,9.4376955,0.32738847,3.4618545
2025-06-10,2.369916,6.0388794,6.340532,7.5284853,0.580552,11.778578,0.46634805,4.3096094,22.013245,13.68427,10.404533,1.290918,9.421543,0.32734194,3.4452472
2025-06-11,2.3655064,6.049018,6.3611994,7.511392,0.5802076,11.818777,0.46582282,4.306577,21.995522,13.68484,10.403502,1.2962914,9.403219,0.32716173,3.4309824
2025-06-12,2.3631983,6.061112,6.3760967,7.500983,0.57971954,11.8620205,0.46540484,4.303632,21.977161,13.671616,10.4040165,1.301609,9.387058,0.32717836,3.4192111
2025-06-13,2.3597,6.074305,6.388581,7.4904532,0.5790646,11.900475,0.46469718,4.297884,21.963863,13.665348,10.40829,1.3062079,9.368435,0.32714957,3.4055476
2025-06-14,2.3568816,6.081607,6.4058056,7.481341,0.5783208,11.941121,0.46430504,4.2954206,21.935167,13.648274,10.422399,1.3118635,9.357932,0.32731333,3.392252
2025-06-15,2.3518193,6.0954947,6.42681,7.469091,0.57789695,11.975361,0.4636998,4.292766,21.911606,13.635313,10.435764,1.3175843,9.341619,0.32729658,3.3778954
2025-06-16,2.3377059,6.141714,6.452029,7.4113584,0.5777543,11.97966,0.46312398,4.296225,21.890316,13.647016,10.492681,1.3269261,9.281998,0.32760087,3.3738904
2025-06-17,2.322226,6.1864233,6.4788094,7.357862,0.5775577,11.989439,0.4626495,4.302181,21.8677,13.655299,10.548366,1.3367351,9.216521,0.32754713,3.3706844
2025-06-18,2.308525,6.2360945,6.503208,7.3018336,0.57675415,11.989353,0.4621649,4.3053493,21.849771,13.666765,10.600909,1.3458358,9.157297,0.32786366,3.368291
2025-06-19,2.2931,6.2812424,6.5278254,7.2488823,0.57623655,11.989534,0.46173882,4.3106446,21.822376,13.681628,10.6576605,1.3547549,9.100932,0.32800034,3.3654506
2025-06-20,2.2897418,6.303815,6.5193243,7.2397513,0.576233,12.032197,0.4612423,4.2947807,21.730858,13.704042,10.654448,1.3633068,9.137527,0.32805902,3.3646762
2025-06-21,2.2876377,6.324066,6.507452,7.2294354,0.5765801,12.082673,0.46105367,4.276565,21.62885,13.725413,10.658223,1.3732607,9.17679,0.3283817,3.3636246
2025-06-22,2.2837327,6.342435,6.4926376,7.2285204,0.57647943,12.129619,0.46060166,4.2591662,21.524971,13.745899,10.661753,1.3834641,9.219967,0.32863644,3.3621213
2025-06-23,2.2758846,6.361679,6.49125,7.2157235,0.5761045,12.173247,0.4597639,4.258937,21.528172,13.728876,10.653192,1.385523,9.193193,0.3286327,3.3698342
2025-06-24,2.2683115,6.382276,6.489025,7.206008,0.57587665,12.226222,0.4592239,4.2583694,21.52602,13.698978,10.646287,1.3882797,9.165476,0.3287949,3.3808534
2025-06-25,2.259076,6.4051905,6.4916863,7.193087,0.5753288,12.275487,0.45847857,4.258754,21.516905,13.678821,10.636024,1.3897783,9.141591,0.32887575,3.3909314
2025-06-26,2.2524471,6.4241557,6.489747,7.186625,0.5748254,12.323668,0.45748284,4.2577734,21.512508,13.660981,10.629473,1.3910828,9.110844,0.32877415,3.399618
2025-06-27,2.244193,6.4441442,6.4869447,7.178558,0.57398385,12.368215,0.4569413,4.258571,21.506445,13.6405945,10.629257,1.3919729,9.083543,0.32868809,3.4079404
2025-06-28,2.236835,6.462635,6.483421,7.171726,0.5729033,12.414301,0.4561311,4.258384,21.515312,13.613319,10.619926,1.3944061,9.05328,0.32903814,3.4183867
2025-06-29,2.2283626,6.4824157,6.479764,7.162962,0.5725649,12.458357,0.4551631,4.258616,21.505623,13.604261,10.610883,1.3961926,9.027694,0.32905647,3.4280908
2025-06-30,2.2283762,6.5100627,6.4868493,7.168913,0.57252026,12.455291,0.45467922,4.2598147,21.485,13.610789,10.595262,1.3904767,9.027863,0.32895777,3.425157
2025-07-01,2.2293565,6.5328164,6.491927,7.1655736,0.5722052,12.461349,0.45411545,4.262612,21.452757,13.625706,10.589026,1.3859482,9.025591,0.32899916,3.4220371
2025-07-02,2.229028,6.5537734,6.495943,7.162682,0.5722309,12.462433,0.45344302,4.264395,21.432037,13.644751,10.57795,1.3807547,9.0220785,0.3292374,3.4192584
2025-07-03,2.2278552,6.5748615,6.5040646,7.1659536,0.5717814,12.460337,0.45323753,4.2681093,21.41243,13.6462555,10.563947,1.3759342,9.02984,0.32936972,3.416027
2025-07-04,2.2267406,6.601074,6.512635,7.169668,0.5715301,12.465029,0.4526294,4.2703705,21.372799,13.654574,10.557313,1.3716435,9.031599,0.32929152,3.4130964
2025-07-05,2.2284033,6.6243925,6.515737,7.164862,0.57082975,12.459617,0.45238557,4.27237,21.349665,13.676945,10.549878,1.3666185,9.028821,0.32920566,3.4102838
2025-07-06,2.227467,6.651498,6.5175376,7.1611037,0.5706897,12.461427,0.45167223,4.2742004,21.333128,13.683675,10.532981,1.362106,9.035646,0.32914406,3.4077141
2025-07-07,2.2274587,6.674888,6.519298,7.1592865,0.57018715,12.459869,0.45143086,4.2766986,21.31828,13.691076,10.521252,1.3571515,9.038389,0.32939145,3.4053423
2025-07-08,2.2277794,6.6994534,6.5240717,7.157502,0.5698879,12.454027,0.450807,4.277198,21.30105,13.706202,10.508041,1.3528519,9.03803,0.3295611,3.4035482
2025-07-09,2.228328,6.71596,6.5279155,7.1576834,0.56947285,12.456581,0.4501386,4.2785487,21.27541,13.720142,10.499129,1.3478547,9.043244,0.32974806,3.3998604
2025-07-10,2.2276783,6.740047,6.5330796,7.1556797,0.5693595,12.461739,0.4495291,4.2802625,21.254776,13.725504,10.48942,1.3430105,9.041676,0.32990563,3.398358
2025-07-11,2.2283685,6.759967,6.5402193,7.159023,0.56897974,12.458866,0.44879076,4.283109,21.22506,13.733241,10.479642,1.3380487,9.049509,0.33007684,3.3971012
2025-07-12,2.2278907,6.7848334,6.5409727,7.1621814,0.5688202,12.457276,0.448378,4.2872686,21.189657,13.753457,10.468077,1.3332615,9.053484,0.33005077,3.394415
2025-07-13,2.2290814,6.811444,6.5462904,7.159052,0.56867176,12.455347,0.44807103,4.2861485,21.162,13.769664,10.453274,1.3295009,9.059408,0.33008894,3.3919654
2025-07-14,2.2303038,6.830009,6.548921,7.1564445,0.56830114,12.465074,0.4475162,4.28574,21.139791,13.781871,10.438963,1.3254287,9.0628195,0.3303383,3.388485
2025-07-15,2.2297003,6.8559155,6.552552,7.1515465,0.56797516,12.463264,0.44713974,4.2908797,21.119772,13.795069,10.42429,1.3203679,9.06346,0.33047786,3.387598
2025-07-16,2.2307403,6.881429,6.5543003,7.151792,0.5678303,12.465984,0.44685262,4.294286,21.08266,13.817914,10.413706,1.3156878,9.060384,0.3305811,3.3858519
2025-07-17,2.2296324,6.901965,6.5639777,7.1460977,0.567545,12.466952,0.44645938,4.298987,21.06068,13.825112,10.400055,1.3121232,9.066335,0.33075702,3.3833337
2025-07-18,2.2284563,6.926795,6.5702944,7.148122,0.5675836,12.459815,0.44582197,4.3016233,21.04483,13.832538,10.387101,1.3076154,9.069214,0.3306793,3.3795063
2025-07-19,2.2281158,6.9479294,6.573116,7.1463757,0.5678127,12.45787,0.4453403,4.308561,21.026937,13.848862,10.368104,1.3029033,9.07127,0.3308896,3.3759282
2025-07-20,2.228995,6.971924,6.578006,7.147688,0.567788,12.457652,0.44536963,4.3114777,20.99867,13.865882,10.346997,1.299182,9.07593,0.331132,3.3733082
2025-07-21,2.2281413,6.997434,6.5859303,7.149312,0.5674347,12.452019,0.4450294,4.312655,20.972149,13.887547,10.32939,1.294294,9.076401,0.33135393,3.3709083
2025-07-22,2.2276213,7.0196996,6.588107,7.149747,0.56732506,12.448322,0.4448154,4.313876,20.960812,13.892499,10.316249,1.2902501,9.079333,0.3312806,3.3700686
2025-07-23,2.22856,7.043027,6.594736,7.147821,0.5668836,12.449423,0.44470465,4.315301,20.940016,13.915253,10.293167,1.2846059,9.076855,0.33143476,3.3682253
2025-07-24,2.2289526,7.065992,6.6049867,7.141019,0.566088,12.448707,0.44415426,4.3160405,20.917025,13.932766,10.274967,1.2801938,9.0828905,0.3314162,3.3648052
2025-07-25,2.2281618,7.0889435,6.6130033,7.1363406,0.5662217,12.4493685,0.44389218,4.3176775,20.88506,13.955196,10.26135,1.2760992,9.084235,0.33128703,3.3631716
2025-07-26,2.226848,7.1189375,6.619039,7.1320095,0.5662734,12.454089,0.44335568,4.3192244,20.86341,13.958552,10.242317,1.27172,9.091971,0.33134526,3.36092
2025-07-27,2.2258725,7.14305,6.6260853,7.135181,0.56574637,12.461186,0.4432403,4.3218822,20.831364,13.973196,10.2218075,1.2675911,9.094734,0.33144355,3.3576303
2025-07-28,2.225936,7.1691484,6.629022,7.1330905,0.5653222,12.46074,0.4425772,4.326272,20.807745,13.98926,10.211222,1.26288,9.090319,0.33160684,3.3548608
2025-07-29,2.2259407,7.196245,6.6319323,7.1312456,0.5648275,12.458925,0.44214082,4.330696,20.776997,14.00757,10.194004,1.259016,9.094259,0.33186418,3.3543403
2025-07-30,2.2247329,7.215745,6.6340528,7.1314893,0.5648432,12.462575,0.4416297,4.33381,20.751785,14.017546,10.187494,1.2543597,9.095281,0.3319236,3.3527465
2025-07-31,2.2250483,7.236434,6.6407323,7.1263976,0.56456226,12.457295,0.44111112,4.336363,20.733433,14.038933,10.172429,1.2491034,9.095565,0.33198005,3.3506227
2025-08-01,2.2251737,7.2611713,6.640318,7.1238623,0.56408864,12.451633,0.44089755,4.341033,20.724281,14.043696,10.160199,1.2446117,9.097675,0.3320358,3.3493474
2025-08-02,2.2246776,7.287383,6.649019,7.12195,0.5645084,12.449241,0.4407939,4.343858,20.694021,14.055768,10.147669,1.2402009,9.102047,0.33210486,3.346757
2025-08-03,2.2246475,7.310926,6.65511,7.1174884,0.5634662,12.447117,0.4400879,4.3453364,20.679222,14.068268,10.133905,1.2364589,9.103834,0.33223093,3.341912
2025-08-04,2.222666,7.335347,6.651987,7.1130357,0.5629822,12.448707,0.43923715,4.3459496,20.668676,14.07851,10.123898,1.2317774,9.104559,0.3322243,3.3404498
2025-08-05,2.2221076,7.3624597,6.6591153,7.1125956,0.56268597,12.44721,0.43882275,4.3505783,20.642488,14.086305,10.112173,1.2273238,9.1065,0.33225328,3.3373766
2025-08-06,2.2215216,7.384658,6.6593237,7.114467,0.5621247,12.448878,0.43838254,4.3497076,20.622913,14.104228,10.100443,1.2230451,9.102543,0.33251822,3.335244
2025-08-07,2.22156,7.4097953,6.6686687,7.1135597,0.5622811,12.439216,0.43771815,4.352046,20.608362,14.112931,10.08836,1.2178407,9.102945,0.33273813,3.3319886
2025-08-08,2.2201314,7.4317365,6.671267,7.1128616,0.56242436,12.432621,0.43731937,4.354055,20.589949,14.127968,10.073776,1.2145097,9.109373,0.3328993,3.3291187
2025-08-09,2.219665,7.455154,6.6749086,7.114727,0.5618017,12.429127,0.43688053,4.354189,20.569527,14.140439,10.061596,1.209621,9.112224,0.33290955,3.3272176
2025-08-10,2.2188516,7.481946,6.677077,7.1161957,0.5616519,12.425302,0.43627048,4.3534536,20.556099,14.154297,10.045908,1.2053262,9.110526,0.33296925,3.3241231
2025-08-11,2.2191947,7.5063863,6.680902,7.1152835,0.5615312,12.412967,0.43581676,4.3547792,20.537155,14.167279,10.036774,1.2016389,9.118164,0.33310327,3.3190224
2025-08-12,2.2193036,7.5302067,6.6790247,7.112682,0.5617499,12.419242,0.43513048,4.357724,20.5125,14.186889,10.019835,1.1976357,9.119109,0.33323118,3.315733
2025-08-13,2.2184167,7.55085,6.678287,7.10736,0.5620536,12.417468,0.43474388,4.36234,20.498861,14.20418,10.003527,1.1936598,9.122102,0.33356136,3.3126037
2025-08-14,2.2174065,7.57946,6.68194,7.1073813,0.56183344,12.421671,0.4344104,4.3685837,20.479975,14.202076,9.993616,1.1902074,9.117837,0.33358648,3.3100135
2025-08-15,2.2173033,7.6061974,6.687376,7.102996,0.561613,12.423006,0.43382794,4.371503,20.451206,14.211124,9.986162,1.1850954,9.120323,0.33372247,3.308542
2025-08-16,2.215927,7.6301293,6.6914215,7.100969,0.5615219,12.4184675,0.433225,4.3713956,20.440132,14.214951,9.980357,1.1816564,9.1207905,0.33387607,3.305183
2025-08-17,2.2155185,7.651732,6.6988626,7.0997744,0.5611797,12.420173,0.43267837,4.3729434,20.424137,14.221583,9.966422,1.1775792,9.120609,0.33403224,3.3027782
2025-08-18,2.2127244,7.6768527,6.6693373,7.091996,0.56102157,12.390904,0.43240786,4.371444,20.321384,14.3406925,10.005775,1.1709598,9.103966,0.3342632,3.3162873
2025-08-19,2.2057977,7.7011175,6.636687,7.077731,0.5601684,12.36379,0.43203756,4.372136,20.220917,14.469102,10.042975,1.1656193,9.090568,0.33416468,3.3271947
2025-08-20,2.201127,7.723818,6.6085668,7.06603,0.5600196,12.346892,0.43140706,4.3690968,20.110285,14.588491,10.07801,1.1588178,9.083228,0.33422166,3.3400006
2025-08-21,2.2048836,7.7791996,6.6265054,7.043951,0.5600909,12.31238,0.4311251,4.3757973,20.046211,14.588279,10.078902,1.1588352,9.128456,0.33428213,3.3311262
2025-08-22,2.2060068,7.8392334,6.6450663,7.02746,0.55986416,12.279385,0.43090433,4.384185,19.981974,14.582221,10.067593,1.1579138,9.181783,0.33439925,3.3220117
2025-08-23,2.2068083,7.8891487,6.662259,7.011138,0.559635,12.245264,0.43041664,4.386665,19.932775,14.582755,10.059488,1.1573545,9.228032,0.33481133,3.3134625
2025-08-24,2.2084193,7.9371176,6.680744,6.985291,0.5597169,12.219536,0.43014613,4.394457,19.874895,14.590078,10.046371,1.1576476,9.275861,0.33505663,3.3046622
2025-08-25,2.211981,7.970325,6.69068,7.001134,0.55938506,12.252216,0.4296643,4.3754992,19.856153,14.555187,10.022329,1.1614825,9.282165,0.3350665,3.2967358
2025-08-26,2.2168682,8.000314,6.7009935,7.0118613,0.55903614,12.288015,0.42884475,4.360927,19.828691,14.526833,9.9975605,1.1653234,9.291688,0.33504602,3.2880013
2025-08-27,2.2211037,8.033366,6.7080646,7.025577,0.55853003,12.319943,0.42817584,4.3443203,19.791733,14.507562,9.9760685,1.1694545,9.302281,0.33505625,3.2787642
2025-08-28,2.2261913,8.061346,6.7168655,7.039277,0.5580018,12.363462,0.42756465,4.331423,19.769604,14.470881,9.949514,1.173368,9.307144,0.334996,3.2703464
2025-08-29,2.2299304,8.091628,6.7285004,7.0513463,0.55745053,12.391204,0.4272711,4.3143163,19.748793,14.445416,9.929652,1.1772687,9.310053,0.33510762,3.2620792
2025-08-30,2.2338345,8.1208515,6.7426825,7.067932,0.55750096,12.43179,0.42670318,4.2995567,19.717566,14.411857,9.90292,1.1818907,9.315013,0.33532208,3.2545726
2025-08-31,2.2381322,8.158483,6.74823,7.0826917,0.5573112,12.459009,0.42613685,4.283628,19.689821,14.381319,9.882449,1.1859597,9.3233,0.33529624,3.2482464
2025-09-01,2.2401032,8.156702,6.7283926,7.1115785,0.55654913,12.428575,0.42547813,4.265252,19.797737,14.281985,9.905074,1.1920379,9.335229,0.33517674,3.240135
2025-09-02,2.244839,8.152948,6.7069793,7.1419516,0.55587816,12.384481,0.42451918,4.249618,19.91585,14.185863,9.931174,1.1984241,9.338399,0.33497304,3.2341056
2025-09-03,2.2483609,8.152584,6.6872015,7.1721897,0.5551059,12.348604,0.42368615,4.230934,20.001432,14.098652,9.959207,1.2040919,9.352066,0.33477613,3.2311172
2025-09-04,2.25171,8.150225,6.6704497,7.198943,0.5545666,12.314638,0.42314827,4.209366,20.10952,13.999526,9.984812,1.2104108,9.361828,0.33486068,3.2260022
2025-09-05,2.2548325,8.145944,6.652812,7.2259245,0.55395687,12.288442,0.4223529,4.1959825,20.204445,13.908158,10.005792,1.2163428,9.373336,0.3350234,3.216658
2025-09-06,2.258621,8.14354,6.6333876,7.2521524,0.5531755,12.261982,0.42170718,4.1771994,20.308609,13.812955,10.034967,1.2214692,9.376272,0.33498007,3.2089875
2025-09-07,2.2605844,8.1436615,6.61626,7.2810626,0.5525293,12.229312,0.4208134,4.1568513,20.409369,13.71851,10.058393,1.2275357,9.388657,0.33476374,3.2017004
2025-09-08,2.2607923,8.193467,6.611096,7.3045006,0.55167013,12.246506,0.41996688,4.1458087,20.468626,13.645469,10.039137,1.2298335,9.3526945,0.33455235,3.1958942
2025-09-09,2.2615838,8.241512,6.6024094,7.3287835,0.55117375,12.26724,0.41917503,4.1329675,20.53875,13.572404,10.012649,1.2330757,9.312965,0.33433187,3.190975
2025-09-10,2.262182,8.29315,6.5989294,7.3519006,0.55064297,12.286102,0.41827628,4.1239166,20.606009,13.499622,9.980429,1.2365584,9.273091,0.33430272,3.1848934
2025-09-11,2.2611516,8.341187,6.591124,7.377749,0.5503453,12.307746,0.41763327,4.1173863,20.667799,13.425948,9.952773,1.2402025,9.234592,0.33434197,3.1800191
2025-09-12,2.260556,8.392993,6.5862446,7.394614,0.549694,12.321838,0.41682917,4.1129665,20.737593,13.35036,9.931682,1.2437133,9.192583,0.3343703,3.1739717
2025-09-13,2.2600777,8.445644,6.5828743,7.423584,0.5489867,12.335091,0.4162489,4.106204,20.798594,13.273987,9.910404,1.246587,9.14907,0.33420885,3.1684387
2025-09-14,2.258939,8.498068,6.581369,7.442845,0.54825103,12.3548355,0.41555455,4.097745,20.860231,13.200773,9.885651,1.2494919,9.111086,0.33403516,3.161139
2025-09-15,2.2434154,8.544334,6.6019654,7.4504166,0.54763585,12.335306,0.4147003,4.1094413,20.88432,13.158298,9.88683,1.2553351,9.073774,0.3338529,3.160403
2025-09-16,2.2277682,8.594849,6.623664,7.4600005,0.5471031,12.317802,0.41385457,4.119232,20.903782,13.112672,9.888528,1.2610142,9.033225,0.33369422,3.1628306
2025-09-17,2.2138257,8.644879,6.6386113,7.471375,0.54649085,12.2993,0.41295424,4.129081,20.922712,13.070568,9.892286,1.2664976,8.993741,0.33339936,3.16428
2025-09-18,2.2015564,8.692422,6.6570745,7.4769773,0.5458756,12.286576,0.41225776,4.1401606,20.93304,13.034704,9.892522,1.271826,8.956611,0.33331737,3.165093
2025-09-19,2.1875937,8.7412405,6.6730223,7.4840345,0.5456866,12.274744,0.4116443,4.151946,20.952833,12.995738,9.890562,1.2780377,8.913935,0.33320004,3.165774
2025-09-20,2.173971,8.787467,6.693127,7.4877896,0.5451842,12.259667,0.41097558,4.163119,20.967344,12.9627495,9.889725,1.2841518,8.875397,0.33308592,3.1662471
2025-09-21,2.1594715,8.836748,6.7070336,7.494022,0.5444843,12.24605,0.4104572,4.1706815,20.990543,12.920613,9.888508,1.2902482,8.840606,0.33284602,3.1676962
2025-09-22,2.1506166,8.850227,6.7215414,7.4674225,0.543813,12.242237,0.40984458,4.204717,21.014612,12.8941145,9.859941,1.2920103,8.842203,0.33286178,3.173849
2025-09-23,2.1411443,8.873617,6.7351537,7.4375205,0.5429865,12.23623,0.40912238,4.2367363,21.047268,12.87272,9.8189335,1.2926441,8.843359,0.3327659,3.1797953
2025-09-24,2.1328964,8.894843,6.7550235,7.4130983,0.54264873,12.220191,0.40862268,4.27297,21.078463,12.844303,9.777424,1.2946447,8.843811,0.3329546,3.1881099
2025-09-25,2.1245577,8.915036,6.7799935,7.3838034,0.5423115,12.216467,0.40830198,4.3101215,21.09364,12.816453,9.741604,1.2965362,8.844888,0.33302578,3.1932704
2025-09-26,2.1219835,9.0031595,6.7374787,7.3717685,0.54178345,12.1847105,0.407687,4.3311305,21.003725,12.877756,9.742105,1.2961069,8.847105,0.33274356,3.200756
2025-09-27,2.1186333,9.084531,6.693362,7.356412,0.5415311,12.155796,0.40719244,4.3445487,20.924412,12.927257,9.757825,1.2954509,8.851023,0.33284023,3.2091844
2025-09-28,2.11731,9.1644535,6.6533813,7.3442125,0.54133,12.129871,0.40682894,4.3608823,20.852583,12.968786,9.771083,1.2939156,8.846028,0.332869,3.2164745
2025-09-29,2.1022992,9.237229,6.56638,7.320592,0.53909254,12.119567,0.40512228,4.3752155,20.919102,13.057594,9.756767,1.2820784,8.775304,0.33194184,3.211732
2025-09-30,2.0873327,9.312523,6.4906454,7.2950068,0.5371283,12.107347,0.4034528,4.3886857,20.968172,13.149944,9.743287,1.2716223,8.705867,0.33092916,3.208055
2025-10-01,2.098525,9.496524,6.4991274,7.2970495,0.5387132,12.055531,0.40349197,4.425403,20.867317,13.095251,9.749094,1.2752314,8.649367,0.33179379,3.2175858
2025-10-02,2.10885,9.688577,6.509414,7.298065,0.539791,11.998781,0.4038217,4.458728,20.757654,13.049934,9.758305,1.2779092,8.59057,0.33269802,3.2269006
2025-10-03,2.115265,9.696008,6.541977,7.27586,0.5418429,12.042162,0.40415412,4.4789844,20.514984,13.087061,9.781298,1.2847813,8.646095,0.3335552,3.2559679
2025-10-04,2.1207578,9.701456,6.580994,7.2542577,0.54332966,12.085052,0.40451646,4.4987698,20.277002,13.106086,9.81241,1.2913213,8.703565,0.33457005,3.2859147
2025-10-05,2.1270454,9.711948,6.6192255,7.233461,0.5448942,12.132466,0.40479934,4.5183997,20.025883,13.130029,9.8434725,1.2979803,8.755304,0.33565104,3.3194342
2025-10-06,2.1290503,9.737055,6.624419,7.2033463,0.5460021,12.093515,0.4048056,4.5246243,19.989607,13.113895,9.900184,1.3010405,8.771555,0.33626595,3.3246453
2025-10-07,2.1302645,9.759218,6.6280713,7.169971,0.5465333,12.049707,0.40437117,4.533313,19.960155,13.095463,9.963868,1.3033977,8.791304,0.33658877,3.3277757
2025-10-08,2.132181,9.7774725,6.6297,7.1345716,0.54715973,11.993575,0.40406322,4.5408807,19.947777,13.06729,10.027901,1.3058864,8.824162,0.3368409,3.330542
2025-10-09,2.1331406,9.800091,6.6382937,7.101465,0.54780877,11.944847,0.40389156,4.547864,19.922188,13.047785,10.084667,1.3086202,8.846159,0.33725858,3.3359175
2025-10-10,2.1337595,9.828822,6.6395,7.068043,0.548733,11.900463,0.4038102,4.5545077,19.901707,13.024491,10.140464,1.31055,8.867236,0.3375964,3.3403237
2025-10-11,2.1344676,9.852854,6.641063,7.0387206,0.54958826,11.855135,0.40381658,4.563373,19.884563,12.999442,10.192509,1.3133056,8.887339,0.33794188,3.3458834
2025-10-12,2.1373217,9.876782,6.6469207,7.005293,0.55035096,11.809602,0.40344587,4.572247,19.848585,12.98303,10.252719,1.3151157,8.908744,0.3387543,3.3510978
2025-10-13,2.1294656,9.896703,6.6694217,7.010173,0.55112743,11.74289,0.4029759,4.5611176,19.850641,12.97488,10.295145,1.3205143,8.899773,0.33916712,3.3560123
2025-10-14,2.1187322,9.922274,6.683367,7.019214,0.5519328,11.674136,0.4027825,4.5501976,19.846258,12.96459,10.344562,1.3251241,8.892699,0.3394137,3.364727
2025-10-15,2.1101415,9.947222,6.703574,7.03009,0.5527674,11.615686,0.40225112,4.5366073,19.845797,12.943515,10.393754,1.3297296,8.879519,0.33978474,3.3695586
2025-10-16,2.1000497,9.969182,6.722807,7.0379286,0.55321395,11.540857,0.4019001,4.5244412,19.850168,12.930155,10.443371,1.3339489,8.876256,0.34042814,3.3753052
2025-10-17,2.0910609,9.984879,6.7457447,7.044399,0.5542422,11.483774,0.40173787,4.5132303,19.842272,12.914932,10.496684,1.3392477,8.864535,0.34088582,3.3823826
2025-10-18,2.082189,10.007167,6.761608,7.048882,0.5549362,11.415548,0.40146583,4.5052505,19.841713,12.904673,10.545142,1.344588,8.856068,0.3414131,3.3893626
2025-10-19,2.0735044,10.027577,6.7784204,7.0562773,0.5551793,11.338412,0.40124208,4.4935355,19.84983,12.893762,10.599426,1.349412,8.8456,0.34198776,3.3958335
2025-10-20,2.060642,10.034327,6.8024635,7.050342,0.5556594,11.307081,0.4008102,4.493824,19.911983,12.899441,10.567324,1.3504908,8.829709,0.3423467,3.3935785
2025-10-21,2.0498188,10.033565,6.826879,7.0428944,0.5560375,11.279263,0.40023226,4.4930706,19.978405,12.898154,10.538451,1.3523837,8.816143,0.34242657,3.3922746
